,bookformat,bookedition,pages,weight,rating_value_0,rating_value_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,totalRating,weightRating1,weightRating0,weightKategori,volume,weight_per_page,lexile_measureNumber,400,401,402,403,404,500,501,502,503,600,601,602,603,604,1,703,704,705,price
3038,7,-1,160.00000911951054,2884.8002804982098,3.8699998874962347,0.0,14.000000232597817,3.0000001162989083,25.000000348896723,4.999999883701092,136.99999476654912,101.00000081409236,224.00000372156507,55.000001511885806,81.99999697622839,29.99999930220655,0.3100000023841858,0.2599999907016752,0.23999998977184286,0.03999999910593033,0.03999999856948849,0.019999999070167612,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.019999999070167612,10306.000465110297,99.99999684095387,204.99999558739367,303.0,1396.7946412133995,18.030000839336232,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,369311.5363638936
3039,7,-1,88.00000512972468,3305.3041339591705,3.920000137090681,0.0,14.000000232597817,25.000000348896723,19.000000116298907,55.000001511885806,118.99999779032075,4.999999883701092,136.99999476654912,28.999999883701093,9.999999767402183,101.00000081409236,0.33000001311302185,0.15000000357627877,0.15000000590085988,0.14000000059604645,0.05999999785423274,0.05999999542236363,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,7002.999896882356,99.99999684095387,204.99999558739367,304.0,1269.9741486670457,37.560277402869275,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,346264.1476551221
3040,7,-1,360.0000131092964,1729.4590111874943,4.260000225007531,0.0,19.000000116298907,57.00000034889673,49.00000127928799,28.999999883701093,244.0000069779345,212.99999523174478,76.9999998837011,443.00001035060285,29.99999930220655,9.999999767402183,0.27000001072883606,0.2199999921321867,0.10999999449253077,0.10000000149011612,0.09000000572204603,0.07999999628067045,0.059999995803832966,0.029999998497962938,0.01999999899864196,0.019999999070167612,74831.99899357611,99.99999684095387,204.99999558739367,303.0,1687.0514933475786,4.804052871898889,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,353717.9989371893
3041,2,-1,332.99998767441156,1875.147585380345,3.7799998554587386,0.0,4.999999883701092,24.000000930391266,45.999999302206554,124.00000232597816,91.99999860441311,237.9999955806415,127.00000058149455,57.99999976740219,172.0000041867607,101.00000081409236,0.4300000071525574,0.19000000214576726,0.15000000590085988,0.07000000029802322,0.03999999856948849,0.029999997711181815,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.019999999070167612,30807.99955996653,99.99999684095387,204.99999558739367,303.0,1676.9213667730369,5.63107393295454,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,308432.8614933342
3043,2,-1,428.0000082645564,1328.1590830328305,4.040000080466269,0.0,9.999999767402183,28.999999883701093,89.99999976740219,19.000000116298907,152.00000093039125,4.999999883701092,38.00000023259781,233.99999790661965,269.99999185907643,58.99999918590764,0.2800000011920929,0.23999999141693096,0.12999999527931208,0.10999999940395355,0.09000000572204603,0.05999999542236363,0.03999999829530714,0.029999998497962938,0.00999999949932098,0.009999999535083806,24989.00011457516,99.99999684095387,204.99999558739367,302.0,1798.2261614089098,3.103175249365897,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,290397.87837034883
3044,2,-1,944.0000079795717,0.0,4.329999918788673,0.0,14.999999651103275,4.999999883701092,67.99999767402184,91.99999860441311,6.000000232597817,62.00000116298908,364.99999616213603,28.999999883701093,251.0000029074727,101.00000081409236,0.3700000047683716,0.2000000107288363,0.12999999527931208,0.07000000029802322,0.07000000196695333,0.050000002145767046,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,64806.004376663026,99.99999684095387,204.99999558739367,300.0,2362.35554120211,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,311608.66723593953
3045,2,-1,214.00000527221704,2577.3021040598715,4.159999725818638,0.0,2.0,16.0,18.00000069779345,64.0,91.99999860441311,58.99999918590764,162.9999945339513,149.00000267487488,143.00000616384213,184.99999662733165,0.3499999940395355,0.2199999921321867,0.20999999842643735,0.07999999821186066,0.050000002682209076,0.029999997711181815,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.009999999535083806,20644.999491113344,99.99999684095387,204.99999558739367,303.0,1467.1381514328366,12.04346774233365,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,300605.5881562447
3046,2,-1,655.0000194502061,12.692599888639208,4.309999878555538,0.0,3.0000001162989083,12.999999883701092,9.999999767402183,19.000000116298907,81.99999697622839,4.999999883701092,175.00000244227707,52.99999895330983,38.99999965110327,91.99999860441311,0.4399999976158142,0.15000000357627877,0.1000000039339066,0.07999999821186066,0.05999999785423274,0.050000002145767046,0.0500000019669533,0.029999998497962938,0.01999999899864196,0.019999999070167612,22779.99860834416,99.99999684095387,204.99999558739367,300.0,2072.7556904990397,0.019378015382744054,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,278243.21165491076
3047,2,-1,654.0000104019417,18.75683518842532,4.320000047683715,0.0,3.0000001162989083,101.00000081409236,4.999999883701092,0.0,221.0000054660487,89.00000034889672,91.99999860441311,124.00000232597816,81.99999697622839,172.0000041867607,0.6200000047683716,0.10000000536441815,0.07000000275373461,0.07000000029802322,0.02999999892711637,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.009999999535083806,11405.000669724239,99.99999684095387,204.99999558739367,300.0,2071.0236372464387,0.028680175192362847,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,312001.9789258512
3048,2,-1,395.0000014961697,1532.8503037913667,4.559999934434892,0.0,4.0,2.0,73.00000220967925,88.00000093039127,124.00000232597816,239.9999944176524,32.0,145.00000500085306,89.00000034889672,91.99999860441311,0.41999998688697815,0.18000001144409206,0.09000000354051593,0.07999999821186066,0.07000000196695333,0.06999999942779546,0.03999999829530714,0.01999999899864196,0.01999999899864196,0.009999999535083806,3521.000172943638,99.99999684095387,205.99999808147552,303.0,1719.5210357504136,3.880633999580781,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,301963.7376198504
3049,2,-1,40.000001709908226,3593.7406332255428,4.289999838322403,0.0,16.99999941850546,3.0000001162989083,38.99999965110327,52.99999895330983,4.999999883701092,295.0000070942334,128.0,428.9999887190059,29.99999930220655,298.00000534974976,0.49000000953674316,0.2199999921321867,0.10999999449253077,0.05999999865889549,0.03999999856948849,0.019999999070167612,0.01999999914765357,0.00999999949932098,0.00999999949932098,0.009999999535083806,2520.0001825636277,99.99999684095387,204.99999558739367,304.0,1159.7119150787673,89.84352133417656,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,258920.94031111756
3050,2,-1,308.99998938431975,2032.2384368273624,4.500000111758707,0.0,2.0,4.0,32.99999941850546,112.00000186078253,92.99999802291856,192.00000744313013,91.99999860441311,67.99999767402184,207.99999813921747,51.99999953480437,0.4000000059604645,0.19000000214576726,0.1000000039339066,0.09000000357627869,0.07999999713897699,0.050000002145767046,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,1127.9999179598617,99.99999684095387,0.0,303.0,1595.4188581425499,6.576823996578022,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,288311.16106741107
3051,7,-1,570.9999889568427,495.86188508438045,4.059999822676184,0.0,24.000000930391266,4.999999883701092,91.99999860441311,111.00000244227708,153.9999997674022,106.99999732512511,172.0000041867607,3.0000001162989083,237.9999955806415,52.99999895330983,0.5799999833106995,0.18000001144409206,0.07000000275373461,0.05999999865889549,0.019999999284744246,0.019999999070167612,0.01999999914765357,0.01999999899864196,0.00999999949932098,0.009999999535083806,16736.99968524258,99.99999684095387,204.99999558739367,300.0,1986.0991005839105,0.8684095835141796,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,397673.18944686453
3052,2,-1,403.0000009262003,1474.4714345174448,4.070000289827581,0.0,4.999999883701092,0.0,3.0000001162989083,84.00000325636942,91.99999860441311,89.00000034889672,92.99999802291856,115.0000001162989,101.00000081409236,57.99999976740219,0.3100000023841858,0.30000000715255754,0.10999999449253077,0.09000000357627869,0.050000002682209076,0.050000002145767046,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,81079.99871946045,99.99999684095387,204.99999558739367,302.0,1761.1045931502913,3.6587382756622566,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,309137.89716356
3053,2,-1,327.0000063409097,1916.1045823641757,4.030000209361312,0.0,16.0,2.0,143.00000616384213,51.00000011629891,227.00000197708144,102.00000023259781,184.99999662733165,51.99999953480437,91.99999860441311,18.00000069779345,0.4399999976158142,0.2899999985694885,0.07999999822974203,0.05000000074505806,0.03999999856948849,0.019999999070167612,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.009999999535083806,2202.0001650530844,99.99999684095387,204.99999558739367,303.0,1652.2652043954179,5.85964664393427,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,324707.9425183368
3054,7,-1,445.99998874310415,1238.49213857254,4.670000006705522,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999891910226,99.99999684095387,205.99999808147552,302.0,1784.9963552501442,2.7768883606506605,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,366390.43659768585
3055,2,-1,461.9999876031654,1132.8025223146567,4.1500001527369,0.0,24.000000930391266,4.999999883701092,3.0000001162989083,111.00000244227708,55.000001511885806,101.00000081409236,14.999999651103275,118.99999779032075,172.0000041867607,106.99999732512511,0.4399999976158142,0.15999999427795397,0.1000000039339066,0.07999999821186066,0.05999999785423274,0.050000002145767046,0.03999999829530714,0.03999999799728392,0.029999998497962938,0.029999997711181815,24118.999644817002,99.99999684095387,204.99999558739367,302.0,1838.4979945642508,2.451953386766585,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,292491.1257060963
3056,2,-1,530.0000192364676,734.149295839572,4.040000080466269,0.0,3.0000001162989083,4.999999883701092,0.0,101.00000081409236,9.999999767402183,89.00000034889672,91.99999860441311,221.0000054660487,81.99999697622839,124.00000232597816,0.6399999856948853,0.07999999713897699,0.07999999822974203,0.05999999865889549,0.02999999892711637,0.029999997711181815,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.019999999070167612,68908.00388831343,99.99999684095387,204.99999558739367,301.0,1935.2927621697247,1.385187286434935,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,318535.6066763161
3057,2,-1,272.00000113993883,2250.840499911719,4.6300002242624725,0.0,14.000000232597817,3.0000001162989083,25.000000348896723,4.999999883701092,55.000001511885806,29.99999930220655,136.99999476654912,118.99999779032075,81.99999697622839,52.99999895330983,0.30000001192092896,0.2800000078678133,0.18000000708103187,0.05999999865889549,0.050000002682209076,0.050000002145767046,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.009999999535083806,4848.999891045508,99.99999684095387,205.99999808147552,303.0,1529.7802377090754,8.275149318813565,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,308990.62376223976
3058,2,19,224.00000455975527,2512.3288803964438,3.8800000566244117,0.0,12.999999883701092,4.999999883701092,82.99999639473384,38.99999965110327,9.999999767402183,124.00000232597816,52.99999895330983,38.00000023259781,91.99999860441311,298.00000534974976,0.27000001072883606,0.15999999427795397,0.14000000550746922,0.10999999940395355,0.07999999713897699,0.06999999942779546,0.059999995803832966,0.03999999799728392,0.03999999799728392,0.029999997711181815,44237.00254443327,99.99999684095387,204.99999558739367,303.0,1501.364508067063,11.215753308757687,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,292432.81040599174
3059,3,-1,320.00001595914347,1953.0201090810149,3.8699998874962347,0.0,9.999999767402183,24.000000930391266,45.999999302206554,153.9999997674022,4.999999883701092,3.0000001162989083,127.00000058149455,19.000000116298907,91.99999860441311,308.99999895330984,0.30000001192092896,0.2000000107288363,0.16999999685287473,0.07999999821186066,0.05999999785423274,0.050000002145767046,0.0500000019669533,0.050000001668930066,0.029999998497962938,0.019999999070167612,126111.99403182314,99.99999684095387,204.99999558739367,303.0,1651.7560092978283,6.1031877271986685,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,195573.07994905382
3060,2,-1,256.00000227987766,2340.1686973133765,4.4699999023973955,0.0,66.99999825551637,2.0,8.0,25.999999767402183,120.99999662733167,80.99999755772292,408.00000093039125,286.00001232768426,4.0,517.9999965110328,0.47999998927116394,0.18000001144409206,0.10999999449253077,0.07999999821186066,0.050000002682209076,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.00999999949932098,0.009999999535083806,580.9999995676409,99.99999684095387,204.99999558739367,303.0,1514.6989787312698,9.141283986945853,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,303709.76711334893
3061,7,0,368.000012539327,1685.0354100831473,4.349999959021807,0.0,6.000000232597817,14.999999651103275,67.99999767402184,4.999999883701092,62.00000116298908,364.99999616213603,91.99999860441311,161.99999511544584,375.99998976569606,251.0000029074727,0.25,0.2199999921321867,0.18999999763965605,0.10999999940395355,0.07000000196695333,0.050000002145767046,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,14125.000652429875,99.99999684095387,204.99999558739367,303.0,1693.227610615688,4.5789007029328745,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,326984.5085941008
3062,2,-1,428.0000082645564,1327.6778742540794,4.020000040233135,0.0,9.999999767402183,28.999999883701093,4.999999883701092,91.99999860441311,19.000000116298907,38.00000023259781,313.9999960458371,233.99999790661965,199.00000337266835,55.000001511885806,0.38999998569488525,0.19000000214576726,0.10999999449253077,0.07999999821186066,0.07000000196695333,0.06999999942779546,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,15387.999905421448,99.99999684095387,204.99999558739367,302.0,1799.4459814070137,3.102050987656371,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,277767.02539429016
3063,7,-1,421.0000178827902,1374.2177901317318,4.260000225007531,0.0,9.999999767402183,26.999999185907644,19.000000116298907,3.0000001162989083,153.9999997674022,24.000000930391266,7.000000116298908,296.0000065127389,11.000000116298908,4.999999883701092,0.20999999344348907,0.17000000286102301,0.15000000590085988,0.15000000596046448,0.11999999570846548,0.06999999942779546,0.0500000019669533,0.029999998497962938,0.029999998497962938,0.019999999070167612,158297.9878307128,99.99999684095387,204.99999558739367,302.0,1774.9722603516518,3.264175558618659,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,374001.8743375245
3064,2,-1,480.00000455975527,1026.7741589981408,4.099999903142454,0.0,9.999999767402183,28.999999883701093,84.00000325636942,3.0000001162989083,4.999999883701092,89.99999976740219,19.000000116298907,233.99999790661965,152.00000093039125,91.99999860441311,0.25999999046325684,0.2000000107288363,0.16999999685287473,0.10999999940395355,0.10000000536441815,0.05999999542236363,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.019999999070167612,22132.998804527102,99.99999684095387,204.99999558739367,302.0,1865.878320332405,2.1391129338122785,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,293447.5255519909
3065,11,-1,598.9999869619497,343.8684186402407,4.519999853968622,0.0,2.0,1.0,32.0,91.99999860441311,225.00000314007053,51.99999953480437,156.99999802291856,64.99999941850545,101.00000081409236,4.0,0.3499999940395355,0.2000000107288363,0.14000000550746922,0.11999999731779099,0.050000002682209076,0.050000002145767046,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,688842.0063858357,99.99999684095387,205.99999808147552,300.0,1993.8845295655835,0.5740707941961022,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,387076.3905827961
3066,2,-1,32.0,3635.9985812397217,4.110000072270631,0.0,16.99999941850546,38.99999965110327,29.99999930220655,4.999999883701092,87.00000151188581,128.0,25.000000348896723,321.9999913938808,298.00000534974976,139.9999930220655,0.5600000023841858,0.1299999953508376,0.10999999449253077,0.05000000074505806,0.050000002682209076,0.039999998140335224,0.01999999914765357,0.01999999899864196,0.00999999949932098,0.009999999535083806,2655.0000417226524,99.99999684095387,204.99999558739367,304.0,1157.3320508197016,113.62496212887986,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,249227.00546303095
3067,2,-1,256.00000227987766,2327.416557883573,3.9400001773238156,0.0,2.0,16.0,102.99999965110328,82.99999639473384,1.0,4.0,91.99999860441311,143.00000616384213,483.9999865093267,366.99999499914696,0.38999998569488525,0.2100000014305115,0.12999999527931208,0.05999999865889549,0.05999999785423274,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,6988.999708157611,99.99999684095387,204.99999558739367,303.0,1548.5321978617487,9.091471042226692,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,291312.4212694671
3068,2,-1,48.00000113993882,3555.813777805913,4.649999966472388,0.0,16.99999941850546,38.99999965110327,4.999999883701092,3.0000001162989083,87.00000151188581,259.9999976740218,115.0000001162989,92.99999802291856,28.999999883701093,12.999999883701092,0.5699999928474426,0.18000001144409206,0.059999997442960716,0.03999999910593033,0.02999999892711637,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,7209.99965141048,99.99999684095387,205.99999808147552,304.0,1149.9959652445532,74.07945183713646,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,261351.3493532456
3069,2,-1,445.99998874310415,1228.627145022351,4.260000225007531,0.0,3.0000001162989083,9.999999767402183,19.000000116298907,4.999999883701092,119.9999972088262,45.999999302206554,221.0000054660487,91.99999860441311,52.99999895330983,81.99999697622839,0.49000000953674316,0.2199999921321867,0.07000000275373461,0.05000000074505806,0.03999999856948849,0.039999998140335224,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.019999999070167612,209232.9961174153,99.99999684095387,204.99999558739367,302.0,1809.868074860305,2.754769561808137,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,313385.3357121753
3070,2,-1,400.00001025944937,1496.5139149367487,4.260000225007531,0.0,1.0,2.0,32.99999941850546,32.0,64.99999941850545,91.99999860441311,67.99999767402184,101.00000081409236,156.99999802291856,225.00000314007053,0.3400000035762787,0.31999998855590794,0.07000000275373461,0.07000000029802322,0.05999999785423274,0.050000002145767046,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,4391.999675838769,99.99999684095387,204.99999558739367,302.0,1745.1486487990007,3.7412847948630827,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,284675.4708461129
3071,2,-1,256.00000227987766,2329.582104180848,4.030000209361312,0.0,2.0,29.99999930220655,1.0,75.00000104669017,91.99999860441311,105.99999790661965,32.0,9.000000348896725,225.00000314007053,101.00000081409236,0.23999999463558197,0.2100000014305115,0.18999999763965605,0.10000000149011612,0.07999999713897699,0.050000002145767046,0.03999999829530714,0.03999999799728392,0.029999998497962938,0.019999999070167612,3803.000021401775,99.99999684095387,204.99999558739367,303.0,1542.7853721645786,9.099930115159625,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,285309.0962317491
3072,2,-1,415.0000000712462,1413.9717651686842,4.460000031292438,0.0,7.000000116298908,26.999999185907644,19.000000116298907,3.0000001162989083,230.99999965110328,11.000000116298908,101.00000081409236,24.000000930391266,4.999999883701092,258.9999982555164,0.23000000417232513,0.2199999921321867,0.20999999842643735,0.09000000357627869,0.07999999713897699,0.06999999942779546,0.03999999829530714,0.01999999899864196,0.01999999899864196,0.019999999070167612,28283.998677521617,99.99999684095387,204.99999558739367,302.0,1754.2603851783633,3.4071607499446803,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,281976.47390281275
3073,2,-1,208.99999650893736,2613.638386121596,4.460000031292438,0.0,61.000001744483626,2.0,1.0,192.00000744313013,32.0,282.00001465366245,112.00000186078253,444.0000097691083,142.00000674533666,156.99999802291856,0.23999999463558197,0.2199999921321867,0.11999999488592143,0.10000000149011612,0.07000000196695333,0.05999999542236363,0.0500000019669533,0.050000001668930066,0.050000001668930066,0.039999998140335224,4502.999717453332,99.99999684095387,204.99999558739367,303.0,1439.6211086038734,12.50544702284745,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,286994.5171102938
3074,2,-1,200.99999707890677,2648.196993675754,3.9599999195337308,0.0,24.000000930391266,4.999999883701092,19.000000116298907,55.000001511885806,3.0000001162989083,22.999999651103277,101.00000081409236,118.99999779032075,128.99999941850547,91.99999860441311,0.2800000011920929,0.1299999953508376,0.12999999527931208,0.10999999940395355,0.09000000572204603,0.09000000028610228,0.0500000019669533,0.050000001668930066,0.03999999799728392,0.029999997711181815,52874.000637189216,99.99999684095387,204.99999558739367,303.0,1458.8644906362313,13.175109147373528,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,283366.9449454924
3075,2,-1,336.00001481920464,1859.6015302670771,3.860000016391277,0.0,3.0000001162989083,9.999999767402183,19.000000116298907,55.000001511885806,4.999999883701092,26.999999185907644,11.000000116298908,53.99999837181529,119.9999972088262,81.99999697622839,0.4099999964237213,0.23000000071525575,0.07000000275373461,0.05000000074505806,0.03999999856948849,0.039999998140335224,0.03999999829530714,0.03999999799728392,0.029999998497962938,0.029999997711181815,60976.999247695174,99.99999684095387,204.99999558739367,303.0,1676.3950060889233,5.534528183070454,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,311733.6511500145
3076,7,-1,272.00000113993883,2238.0881468961284,4.099999903142454,0.0,74.00000162818472,28.000000465195633,2.0,64.0,319.99999255686987,365.9999955806415,149.00000267487488,91.99999860441311,46.99999872071201,58.99999918590764,0.30000001192092896,0.17000000286102301,0.15000000590085988,0.09000000357627869,0.09000000572204603,0.07999999628067045,0.0500000019669533,0.029999998497962938,0.029999998497962938,0.009999999535083806,11324.000400040253,99.99999684095387,204.99999558739367,303.0,1563.4692962943238,8.228265702432415,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,351838.6478795682
3077,2,-1,368.000012539327,1680.4638198921161,4.159999725818638,0.0,3.0000001162989083,21.000000814092356,11.000000116298908,24.000000930391266,4.999999883701092,56.000000930391266,200.00000279117378,193.0000068616356,6.000000232597817,296.0000065127389,0.23999999463558197,0.2199999921321867,0.15000000590085988,0.12999999523162842,0.10999999606609336,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.019999999070167612,3473.000095119001,99.99999684095387,204.99999558739367,303.0,1705.0051777729745,4.566477808533491,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,275204.3947934138
3078,2,-1,392.0000108294188,1535.6440058890441,3.950000048428773,0.0,14.999999651103275,4.999999883701092,0.0,91.99999860441311,9.999999767402183,139.9999930220655,89.00000034889672,67.99999767402184,62.00000116298908,101.00000081409236,0.5,0.15999999427795397,0.1000000039339066,0.05000000074505806,0.03999999856948849,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.029999998497962938,0.019999999070167612,24333.999190948045,99.99999684095387,204.99999558739367,303.0,1752.7584723114574,3.917459225988363,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,312185.6324866263
3080,7,-1,320.00001595914347,1947.245390150212,3.630000000745058,0.0,2.0,1.0,32.0,156.99999802291856,16.0,146.0000044193585,82.99999639473384,101.00000081409236,66.99999825551637,91.99999860441311,0.3499999940395355,0.17000000286102301,0.07999999822974203,0.07999999821186066,0.05999999785423274,0.05999999542236363,0.059999995803832966,0.03999999799728392,0.03999999799728392,0.039999998140335224,248.99998702922716,99.99999684095387,204.99999558739367,303.0,1666.831951501047,6.085142087954358,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,342227.53255184216
3082,2,-1,320.00001595914347,1938.1024233539372,3.2500001303851587,0.0,21.000000814092356,4.999999883701092,26.999999185907644,101.00000081409236,6.000000232597817,148.00000325636944,3.0000001162989083,147.00000383786397,296.0000065127389,14.999999651103275,0.6100000143051147,0.1299999953508376,0.03999999911487102,0.03999999910593033,0.03999999856948849,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.019999999070167612,1479.9999352542254,99.99999684095387,204.00000537186855,303.0,1690.7094342634375,6.056569825817534,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,326752.9295337501
3083,11,-1,129.00000220863146,3074.716277249787,4.260000225007531,0.0,19.000000116298907,24.000000930391266,3.0000001162989083,11.000000116298908,26.999999185907644,7.000000116298908,128.99999941850547,19.999999534804367,101.00000081409236,456.0000027911738,0.23000000417232513,0.23000000071525575,0.16999999685287473,0.09000000357627869,0.07999999713897699,0.050000002145767046,0.0500000019669533,0.03999999799728392,0.029999998497962938,0.029999997711181815,9084.00031010956,99.99999684095387,204.99999558739367,304.0,1318.5947610485143,23.83501037500376,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,322226.1664214933
3084,2,-1,368.000012539327,1676.1329408833544,3.9799999597668654,0.0,19.000000116298907,36.0000013955869,89.00000034889672,0.0,101.00000081409236,4.999999883701092,183.99999720882622,387.0000131417766,91.99999860441311,57.99999976740219,0.3799999952316284,0.2800000078678133,0.14000000550746922,0.09000000357627869,0.02999999892711637,0.029999997711181815,0.01999999914765357,0.00999999949932098,0.00999999949932098,0.009999999535083806,13338.000732308217,99.99999684095387,204.99999558739367,303.0,1716.1647838154058,4.554708788478742,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,327994.2052158915
3085,2,-1,160.99999992875382,2886.4354932856577,4.179999766051773,0.0,12.999999883701092,9.000000348896725,49.00000127928799,4.999999883701092,38.00000023259781,91.99999860441311,9.999999767402183,87.00000151188581,38.99999965110327,28.999999883701093,0.27000001072883606,0.15000000357627877,0.12999999527931208,0.10000000149011612,0.09000000572204603,0.06999999942779546,0.059999995803832966,0.059999996995925876,0.03999999799728392,0.039999998140335224,7217.999885749109,99.99999684095387,204.99999558739367,303.0,1378.2044629160164,17.928171669843728,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,286691.7344403739
3087,2,-1,307.0000077658332,2024.8776298401872,3.7100001616775966,0.0,4.999999883701092,28.999999883701093,82.99999639473384,91.99999860441311,170.00000534974978,84.00000325636942,57.99999976740219,101.00000081409236,55.000001511885806,114.00000069779345,0.44999998807907104,0.1299999953508376,0.11999999488592143,0.07000000029802322,0.05999999785423274,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.029999998497962938,0.019999999070167612,32532.00180174844,99.99999684095387,204.99999558739367,303.0,1642.130672493361,6.595691916025083,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,292877.64101550914
